respondent_id,xyz_vaccine,seasonal_vaccine
50824,0.083717051,0.866260349
50825,0.177726642,0.45594336
50826,0.053743315,0.61801849
50827,0.115408724,0.795631604
50828,0.181150706,0.234482794
50829,0.126682963,0.529574477
50830,0.176564698,0.592222082
50831,0.016690246,0.778385608
50832,0.201067493,0.11828772
50833,0.053019034,0.159815751
50834,0.419175242,0.656533316
50835,0.229789819,0.884598393
50836,0.014979604,0.02178513
50837,0.049175259,0.049831238
50838,0.175622776,0.346830093
50839,0.054728798,0.069600279
50840,0.071147255,0.103429266
50841,0.735430456,0.641129915
50842,0.038223512,0.096576409
50843,0.019002552,0.03020363
50844,0.022150537,0.135635341
50845,0.037776799,0.130415685
50846,0.139129338,0.544695291
50847,0.135308796,0.030652945
50848,0.720339568,0.508857514
50849,0.145086351,0.154898274
50850,0.160206231,0.110497262
50851,0.009051966,0.043723603
50852,0.132449608,0.160635753
50853,0.031282424,0.100635937
50854,0.093441155,0.220643036
50855,0.029620476,0.395957049
50856,0.789387918,0.916896394
50857,0.138325904,0.487295514
50858,0.007295973,0.028977124
50859,0.037854954,0.053359351
50860,0.064959715,0.05370849
50861,0.15727171,0.793044485
50862,0.310497427,0.602508154
50863,0.0128773,0.539754939
50864,0.052965857,0.09512085
50865,0.28939995,0.553998706
50866,0.19262301,0.415953462
50867,0.359321628,0.167713154
50868,0.263006636,0.806035994
50869,0.083912519,0.204571742
50870,0.069184894,0.483501361
50871,0.049597903,0.529154177
50872,0.096322324,0.425521442
50873,0.480671086,0.948119831
50874,0.728727863,0.907477888
50875,0.325082479,0.900634614
50876,0.032584199,0.117667882
50877,0.703530864,0.902686693
50878,0.487695543,0.80243943
50879,0.020361455,0.086150291
50880,0.125381606,0.453379371
50881,0.026130419,0.101222049
50882,0.907653414,0.948070559
50883,0.116491335,0.389014675
50884,0.036370704,0.065450146
50885,0.487958514,0.956108208
50886,0.240927178,0.850659173
50887,0.118183026,0.279537601
50888,0.216585048,0.468133239
50889,0.762520538,0.846383637
50890,0.199948444,0.385722239
50891,0.261142796,0.659520953
50892,0.281881455,0.044772828
50893,0.074425539,0.474251905
50894,0.127435167,0.906481128
50895,0.021507631,0.178742073
50896,0.084429315,0.243021297
50897,0.117054717,0.042537598
50898,0.357286631,0.908904632
50899,0.005807688,0.046338543
50900,0.245444468,0.52678033
50901,0.041194791,0.020573577
50902,0.805548705,0.896037179
50903,0.035531965,0.150004606
50904,0.800570543,0.881148961
50905,0.147790156,0.415682815
50906,0.120604738,0.647431364
50907,0.089348866,0.327825281
50908,0.072868345,0.074565002
50909,0.370876372,0.824831404
50910,0.080811516,0.337222038
50911,0.055576094,0.421659446
50912,0.773134655,0.943992031
50913,0.209621593,0.698055489
50914,0.065867067,0.275240363
50915,0.017230513,0.019408679
50916,0.123461872,0.324147116
50917,0.069680762,0.24425787
50918,0.04787836,0.269552482
50919,0.101357515,0.122340989
50920,0.051516193,0.770515634
50921,0.07276045,0.086278364
50922,0.783124916,0.930668347
50923,0.150374605,0.334514924
50924,0.091919781,0.742396443
50925,0.052011952,0.934694088
50926,0.861684859,0.979637582
50927,0.053426556,0.062152197
50928,0.039168386,0.197311187
50929,0.044602084,0.906871655
50930,0.062018031,0.021882994
50931,0.011138336,0.273493753
50932,0.46025865,0.81554505
50933,0.037860154,0.027219561
50934,0.096697804,0.057466533
50935,0.020514351,0.137687752
50936,0.030340489,0.024048643
50937,0.061090165,0.332507173
50938,0.145413738,0.897621605
50939,0.281979453,0.146654582
50940,0.00112237,0.089863808
50941,0.060687838,0.268093351
50942,0.110705449,0.307390694
50943,0.802523453,0.803362275
50944,0.046892556,0.213122047
50945,0.003498805,0.013348394
50946,0.534869424,0.562034929
50947,0.078256039,0.899757142
50948,0.222902708,0.76374652
50949,0.764235878,0.916805011
50950,0.638063495,0.151883833
50951,0.048885786,0.06860135
50952,0.002730793,0.003209178
50953,0.043219315,0.236614841
50954,0.132666779,0.870328404
50955,0.100323737,0.358332774
50956,0.004885755,0.017788393
50957,0.657852994,0.932263731
50958,0.553025224,0.894062001
50959,0.125943849,0.127218254
50960,0.218971481,0.147824238
50961,0.212294306,0.087466794
50962,0.600452747,0.846662175
50963,0.171495441,0.846588263
50964,0.021709244,0.756491373
50965,0.076585226,0.264439814
50966,0.025000136,0.069445965
50967,0.808221657,0.8679378
50968,0.407149694,0.956802104
50969,0.341943099,0.719334121
50970,0.694806324,0.889512729
50971,0.105322394,0.747163069
50972,0.219967183,0.779460316
50973,0.126895975,0.294151464
50974,0.538664898,0.898278101
50975,0.251651308,0.49933686
50976,0.146641598,0.977398641
50977,0.112472747,0.851923453
50978,0.069555976,0.824944802
50979,0.580644985,0.604349616
50980,0.130196723,0.517017596
50981,0.583433483,0.958391661
50982,0.083008027,0.212278851
50983,0.025097356,0.944931204
50984,0.090676147,0.849330405
50985,0.092918501,0.322767302
50986,0.569080987,0.771575385
50987,0.216064913,0.885858805
50988,0.07813024,0.650144452
50989,0.135946769,0.309266084
50990,0.276947098,0.537525419
50991,0.102241868,0.247286585
50992,0.012952654,0.38573794
50993,0.064898474,0.25537812
50994,0.050404676,0.251327226
50995,0.01910822,0.190827792
50996,0.139115058,0.08794096
50997,0.184206173,0.139148994
50998,0.465961191,0.767533468
50999,0.519070263,0.700116901
51000,0.016505051,0.056968843
51001,0.050068682,0.415224643
51002,0.060320113,0.389998248
51003,0.566746884,0.734662051
51004,0.060194859,0.475236212
51005,0.007204992,0.168777061
51006,0.008940979,0.069404083
51007,0.200489004,0.614500495
51008,0.033258531,0.298716102
51009,0.695901045,0.883984565
51010,0.124259584,0.289253592
51011,0.411532853,0.7811373
51012,0.135682096,0.542403396
51013,0.864527288,0.815725108
51014,0.131370441,0.614610612
51015,0.531635497,0.886161608
51016,0.049924665,0.137640944
51017,0.045656219,0.865019336
51018,0.168602888,0.924870564
51019,0.372371109,0.135003036
51020,0.180034006,0.580021902
51021,0.064705838,0.355381073
51022,0.012882054,0.070992933
51023,0.448118881,0.559781498
51024,0.259067912,0.485413325
51025,0.045502741,0.103473885
51026,0.013758491,0.051518464
51027,0.239558656,0.722941322
51028,0.026015946,0.05055536
51029,0.184511484,0.348697253
51030,0.266279076,0.517739632
51031,0.044791108,0.037889605
51032,0.138570147,0.580815217
51033,0.140778032,0.598025159
51034,0.060861339,0.105130798
51035,0.171736395,0.34192644
51036,0.286500472,0.89238856
51037,0.104509546,0.309185714
51038,0.050310359,0.72583101
51039,0.098472754,0.834182523
51040,0.156977728,0.067922956
51041,0.047307859,0.68580864
51042,0.116191245,0.409325061
51043,0.045931004,0.512756881
51044,0.095784164,0.246579229
51045,0.205598309,0.2524492
51046,0.177216557,0.361445444
51047,0.297105554,0.925646936
51048,0.70388047,0.864243402
51049,0.095373543,0.267593082
51050,0.137802506,0.423670461
51051,0.03075384,0.032224023
51052,0.973352736,0.924110449
51053,0.093119397,0.373375758
51054,0.054167546,0.24197723
51055,0.803932283,0.897419751
51056,0.151085326,0.449277123
51057,0.206645967,0.710193736
51058,0.691934456,0.8351309
51059,0.355278728,0.651123242
51060,0.143489421,0.35970453
51061,0.313306192,0.087542582
51062,0.033705698,0.050582286
51063,0.196210687,0.41877863
51064,0.280923077,0.677534695
51065,0.080431177,0.146998222
51066,0.539065027,0.945089151
51067,0.105677779,0.401794818
51068,0.018922241,0.155570886
51069,0.051132012,0.129831903
51070,0.639434939,0.724647583
51071,0.786257144,0.928243368
51072,0.060751231,0.102981572
51073,0.02901986,0.058210171
51074,0.230551882,0.687261394
51075,0.038024293,0.039372217
51076,0.034421956,0.066037964
51077,0.055601614,0.887015022
51078,0.053276263,0.141851298
51079,0.147601688,0.253610381
51080,0.247236815,0.069016171
51081,0.312696297,0.443781146
51082,0.080526268,0.138321307
51083,0.359949809,0.954528259
51084,0.096248854,0.162741065
51085,0.019236482,0.088795125
51086,0.425811631,0.336578366
51087,0.138295763,0.606788965
51088,0.151325055,0.295431652
51089,0.402260383,0.542091772
51090,0.02318532,0.064801817
51091,0.827570377,0.906347401
51092,0.070466493,0.303487634
51093,0.357754187,0.732242338
51094,0.179685476,0.179739208
51095,0.313812239,0.251281138
51096,0.162913257,0.389246731
51097,0.209834027,0.966472971
51098,0.164477878,0.561329463
51099,0.037479037,0.45171261
51100,0.037378947,0.048651421
51101,0.098092707,0.863637082
51102,0.149969636,0.082318481
51103,0.579690959,0.869316072
51104,0.414983282,0.699606549
51105,0.092506734,0.483722024
51106,0.573062994,0.889513543
51107,0.105466154,0.222376235
51108,0.028415561,0.75389241
51109,0.468864695,0.202673173
51110,0.21531256,0.926569165
51111,0.518643785,0.858165628
51112,0.857146155,0.958524967
51113,0.509115064,0.786333866
51114,0.120633317,0.452017462
51115,0.738430455,0.887478921
51116,0.096003005,0.855324176
51117,0.297310635,0.719066007
51118,0.013285107,0.021034645
51119,0.809735471,0.932618823
51120,0.164942094,0.271002698
51121,0.042079145,0.584665505
51122,0.127648881,0.666477589
51123,0.217472917,0.55904674
51124,0.087846443,0.941231469
51125,0.232263482,0.380275085
51126,0.057455786,0.29137787
51127,0.095420957,0.216746608
51128,0.013163386,0.023020271
51129,0.03437316,0.097095267
51130,0.027288287,0.137620603
51131,0.595338054,0.824589199
51132,0.046033744,0.297448345
51133,0.485812761,0.926267436
51134,0.098424185,0.286105046
51135,0.006423226,0.046653156
51136,0.235965233,0.945679163
51137,0.153450906,0.391173318
51138,0.81271208,0.927471557
51139,0.228130243,0.279327946
51140,0.092512761,0.182762767
51141,0.017211375,0.642309378
51142,0.640182275,0.1439846
51143,0.237019991,0.409286353
51144,0.076975163,0.327248887
51145,0.040441892,0.152283935
51146,0.430158052,0.78258791
51147,0.263345822,0.530214076
51148,0.220167484,0.972427622
51149,0.048600922,0.213924859
51150,0.416634606,0.619333867
51151,0.090560991,0.513602015
51152,0.258807603,0.747841926
51153,0.013691214,0.019970645
51154,0.011278818,0.017154329
51155,0.128343209,0.224550014
51156,0.635085284,0.952243818
51157,0.066983419,0.241134546
51158,0.283026425,0.406686971
51159,0.129257959,0.240408446
51160,0.863615251,0.908635921
51161,0.622848355,0.848573744
51162,0.119396282,0.285864345
51163,0.025208453,0.316534911
51164,0.335164143,0.776776424
51165,0.065153704,0.33503885
51166,0.115679095,0.515240426
51167,0.493808266,0.839900672
51168,0.146304546,0.559266998
51169,0.205144584,0.664438248
51170,0.152278823,0.278452789
51171,0.034447908,0.730918243
51172,0.064006532,0.189432701
51173,0.251898936,0.438969647
51174,0.21123429,0.339116333
51175,0.210411015,0.730134055
51176,0.098441532,0.179561275
51177,0.384240774,0.717300134
51178,0.374936202,0.474260861
51179,0.435623646,0.395364315
51180,0.018578681,0.118005861
51181,0.280504605,0.556729259
51182,0.071718301,0.126939893
51183,0.024097071,0.038904845
51184,0.021488317,0.006960219
51185,0.002516346,0.005638277
51186,0.199277042,0.26428308
51187,0.122201522,0.450361485
51188,0.234796802,0.24661217
51189,0.848198102,0.778800897
51190,0.082754021,0.196648466
51191,0.115780739,0.966188467
51192,0.428397095,0.903498854
51193,0.368625677,0.465106922
51194,0.104943972,0.238487777
51195,0.415153066,0.080588779
51196,0.086667218,0.40060186
51197,0.183554062,0.770170133
51198,0.160936345,0.225022558
51199,0.112444306,0.268578321
51200,0.006482235,0.013763858
51201,0.137066512,0.966507966
51202,0.1685614,0.097109099
51203,0.17536042,0.401381516
51204,0.025454847,0.247056324
51205,0.123762306,0.349046722
51206,0.07512648,0.087033531
51207,0.302576937,0.875773834
51208,0.270590071,0.298443271
51209,0.045282802,0.063510172
51210,0.302549702,0.776585589
51211,0.171233978,0.223972186
51212,0.069782133,0.216066827
51213,0.023088392,0.084206504
51214,0.002902029,0.026761812
51215,0.390235726,0.258328045
51216,0.628402572,0.885201343
51217,0.444356817,0.731081223
51218,0.371496807,0.885619698
51219,0.063725131,0.539595523
51220,0.182130254,0.540731361
51221,0.040233612,0.182879473
51222,0.247595603,0.07685863
51223,0.042302457,0.746158507
51224,0.08572135,0.291576946
51225,0.08840058,0.163071913
51226,0.608084271,0.873765126
51227,0.515673873,0.755424354
51228,0.138260402,0.195186295
51229,0.378471498,0.959820488
51230,0.07046345,0.187048597
51231,0.147600419,0.096669284
51232,0.134394257,0.0375447
51233,0.081225708,0.035767099
51234,0.019941692,0.068574537
51235,0.256865269,0.550109708
51236,0.06926064,0.190847077
51237,0.02593144,0.542344045
51238,0.227805452,0.474268574
51239,0.164116966,0.077224896
51240,0.639780922,0.811084438
51241,0.018786403,0.0183007
51242,0.052315927,0.084088263
51243,0.140680029,0.568591072
51244,0.196384129,0.616030931
51245,0.008068853,0.030506372
51246,0.057486253,0.903712729
51247,0.021716316,0.066645789
51248,0.110395777,0.053609133
51249,0.603567361,0.813858498
51250,0.254374981,0.150837759
51251,0.143363664,0.170946805
51252,0.089404798,0.275573886
51253,0.018435792,0.140464911
51254,0.440848782,0.379044393
51255,0.022560533,0.095144818
51256,0.097929431,0.166896848
51257,0.74543117,0.935193455
51258,0.032321586,0.326843038
51259,0.090013636,0.128944109
51260,0.105275502,0.667450078
51261,0.119024632,0.464533508
51262,0.041639422,0.15610349
51263,0.021278862,0.05518032
51264,0.041413052,0.066561349
51265,0.212484279,0.36307408
51266,0.08527901,0.246738206
51267,0.204704915,0.748874769
51268,0.037561898,0.921047587
51269,0.030517431,0.630440329
51270,0.062170521,0.412947172
51271,0.059066053,0.074031591
51272,0.034444838,0.220719227
51273,0.428519298,0.133478685
51274,0.015745154,0.027881239
51275,0.07201185,0.276877866
51276,0.218470126,0.440359333
51277,0.205364031,0.126421691
51278,0.017400644,0.122937365
51279,0.094166905,0.412491077
51280,0.196838202,0.600144529
51281,0.418768722,0.64918471
51282,0.556645505,0.728806233
51283,0.029016381,0.596128392
51284,0.653779303,0.945937567
51285,0.143945354,0.406814132
51286,0.036742352,0.050836856
51287,0.040708688,0.070675293
51288,0.349808421,0.552598859
51289,0.797534429,0.832664955
51290,0.039071438,0.028178351
51291,0.633744478,0.826822019
51292,0.081745791,0.300576691
51293,0.078761883,0.914124963
51294,0.007519788,0.016333433
51295,0.220043389,0.793696659
51296,0.070274792,0.907397624
51297,0.769274448,0.906079212
51298,0.317038476,0.646595699
51299,0.039389017,0.926344885
51300,0.388639475,0.863866674
51301,0.038213791,0.097790301
51302,0.242629271,0.801056135
51303,0.122982902,0.45974692
51304,0.15931786,0.965801865
51305,0.154026855,0.373453338
51306,0.686614066,0.841865225
51307,0.293302083,0.547365704
51308,0.232126155,0.289382958
51309,0.033454366,0.103484253
51310,0.235011927,0.979630925
51311,0.05754974,0.91731527
51312,0.640686604,0.8203855
51313,0.038108115,0.060124592
51314,0.025882971,0.737196613
51315,0.261623095,0.411139814
51316,0.033545113,0.724337973
51317,0.376569649,0.440078933
51318,0.156269247,0.271150516
51319,0.30750171,0.879734091
51320,0.056830671,0.216574091
51321,0.275130651,0.427276578
51322,0.125961538,0.357100941
51323,0.896764786,0.917014113
51324,0.086216653,0.192546781
51325,0.049127547,0.314771134
51326,0.103534296,0.306986423
51327,0.145353852,0.020474144
51328,0.031031077,0.172029651
51329,0.081071621,0.15045209
51330,0.079419445,0.250998595
51331,0.010243585,0.358490169
51332,0.597480661,0.976247269
51333,0.082172226,0.917420773
51334,0.04348359,0.259472419
51335,0.060793336,0.243897563
51336,0.115010359,0.675355473
51337,0.767606861,0.890581411
51338,0.051619248,0.137976017
51339,0.088634351,0.65364145
51340,0.501234293,0.802388849
51341,0.021065681,0.596867751
51342,0.339229241,0.397746259
51343,0.884591069,0.891723051
51344,0.03787138,0.101036354
51345,0.072195571,0.514581652
51346,0.273588409,0.425567402
51347,0.394099515,0.885545726
51348,0.095289499,0.858880005
51349,0.045206944,0.337755153
51350,0.026117098,0.07017335
51351,0.38063887,0.746699432
51352,0.05444535,0.08678686
51353,0.031239379,0.062102766
51354,0.120817823,0.191668679
51355,0.037334011,0.069901967
51356,0.513415694,0.710792701
51357,0.163713728,0.331322766
51358,0.065530743,0.550217598
51359,0.045129223,0.214101466
51360,0.031836777,0.074239848
51361,0.15049201,0.39918496
51362,0.103983779,0.158543887
51363,0.191308869,0.257442443
51364,0.022717323,0.173445307
51365,0.073477799,0.332388551
51366,0.054196153,0.113594164
51367,0.069926509,0.397118834
51368,0.295936445,0.878229806
51369,0.05586382,0.118875646
51370,0.019602441,0.071934412
51371,0.882325768,0.94301412
51372,0.004886929,0.018078991
51373,0.240568016,0.763684551
51374,0.063093847,0.192241459
51375,0.345140677,0.804187438
51376,0.137729228,0.935315839
51377,0.098280834,0.039018382
51378,0.752150888,0.324504165
51379,0.143069753,0.431305983
51380,0.182316978,0.705604871
51381,0.299438333,0.952263792
51382,0.354792563,0.727890551
51383,0.166123861,0.29106921
51384,0.110038185,0.101139191
51385,0.119571196,0.436117246
51386,0.073260929,0.136575672
51387,0.075755064,0.79533925
51388,0.137929288,0.641847035
51389,0.065786668,0.319133893
51390,0.287549302,0.976031381
51391,0.100892566,0.426210679
51392,0.093216475,0.265559903
51393,0.058782237,0.573010739
51394,0.161152238,0.349788817
51395,0.046471291,0.140276416
51396,0.053859536,0.130380536
51397,0.273505388,0.395735858
51398,0.206981141,0.359983585
51399,0.247250133,0.894880094
51400,0.677956181,0.72590464
51401,0.106798342,0.563986675
51402,0.211976342,0.254095815
51403,0.168847692,0.782998551
51404,0.056208997,0.194617998
51405,0.027110856,0.502092008
51406,0.19196439,0.246986254
51407,0.187315351,0.752725367
51408,0.819204752,0.977907513
51409,0.021322928,0.080036207
51410,0.20952998,0.803432806
51411,0.060614798,0.060713337
51412,0.071097775,0.388741172
51413,0.158653754,0.302705009
51414,0.053928546,0.595834678
51415,0.109453889,0.190661813
51416,0.414445221,0.543169529
51417,0.019674396,0.007464843
51418,0.040620495,0.206299861
51419,0.227056686,0.600157723
51420,0.050609774,0.264379992
51421,0.069390592,0.182953054
51422,0.100071939,0.039841063
51423,0.03046408,0.031826844
51424,0.554498926,0.63212416
51425,0.050236247,0.060449638
51426,0.042171317,0.12018965
51427,0.060680129,0.390549934
51428,0.054015563,0.186688561
51429,0.198030907,0.462445492
51430,0.051489526,0.714817042
51431,0.0645242,0.092695998
51432,0.141607945,0.291104978
51433,0.02836181,0.837999589
51434,0.256839429,0.698599589
51435,0.142289646,0.201001233
51436,0.105476525,0.802545569
51437,0.572459343,0.786726114
51438,0.421668124,0.840416508
51439,0.233565356,0.680270261
51440,0.09309479,0.946857212
51441,0.679687758,0.928301162
51442,0.024332658,0.472915144
51443,0.066005062,0.453523385
51444,0.064775278,0.03071379
51445,0.09395696,0.182370459
51446,0.08082912,0.942017701
51447,0.087498566,0.157651184
51448,0.438855705,0.413711267
51449,0.116781178,0.218284841
51450,0.080059233,0.834268609
51451,0.273413663,0.709842691
51452,0.235984741,0.510373422
51453,0.039041986,0.080108595
51454,0.181164484,0.263999245
51455,0.311791885,0.122538779
51456,0.230446625,0.715216911
51457,0.12459178,0.806529769
51458,0.03370128,0.734989375
51459,0.138027495,0.831224417
51460,0.03630354,0.415929646
51461,0.225135025,0.429832685
51462,0.702483065,0.904480639
51463,0.496184796,0.855246214
51464,0.735300809,0.904603288
51465,0.127114444,0.244586727
51466,0.029214819,0.051916081
51467,0.800183471,0.954288896
51468,0.137822993,0.242479544
51469,0.017984148,0.120771598
51470,0.272050119,0.945528856
51471,0.071008616,0.864370007
51472,0.003483517,0.004016765
51473,0.824282656,0.951157841
51474,0.335904815,0.281897513
51475,0.020359433,0.368072985
51476,0.088920272,0.122786593
51477,0.21625154,0.911589287
51478,0.091817878,0.443937716
51479,0.457294855,0.783857273
51480,0.491915411,0.932381503
51481,0.103932613,0.20455672
51482,0.036239356,0.117173542
51483,0.094209694,0.779788625
51484,0.106018796,0.250781343
51485,0.033827764,0.072418992
51486,0.063493485,0.108824627
51487,0.152664023,0.289222459
51488,0.008721987,0.121930347
51489,0.086499784,0.205814981
51490,0.044844616,0.156735417
51491,0.063491267,0.26552343
51492,0.409888746,0.734204863
51493,0.055437274,0.089773169
51494,0.217789473,0.909157231
51495,0.09066067,0.341792646
51496,0.149693798,0.154905147
51497,0.57824601,0.633761545
51498,0.47748128,0.810330963
51499,0.027722678,0.064802883
51500,0.168539937,0.536540328
51501,0.140643736,0.338796286
51502,0.221467979,0.207510983
51503,0.023727916,0.388104243
51504,0.034856058,0.304308545
51505,0.022881639,0.431670202
51506,0.039851181,0.718820644
51507,0.023478282,0.027861919
51508,0.044010917,0.120231553
51509,0.003968232,0.058435606
51510,0.073284479,0.659209501
51511,0.023360771,0.05402918
51512,0.201933008,0.935104261
51513,0.237253886,0.321233559
51514,0.068168978,0.567351982
51515,0.326800976,0.860181835
51516,0.182561931,0.590023881
51517,0.22067419,0.970239467
51518,0.56028313,0.81111512
51519,0.167891852,0.515721647
51520,0.239363135,0.569708869
51521,0.371855086,0.620942006
51522,0.510650946,0.910052392
51523,0.35464116,0.863449552
51524,0.03283708,0.026335265
51525,0.23032445,0.728492146
51526,0.746795263,0.816871355
51527,0.536712875,0.568782784
51528,0.323789174,0.408152824
51529,0.021181916,0.23449862
51530,0.068442377,0.342868135
51531,0.222418428,0.966991079
51532,0.448562946,0.642800381
51533,0.057779252,0.07657558
51534,0.343625385,0.431912079
51535,0.236424897,0.762829141
51536,0.577717463,0.727201777
51537,0.209597786,0.958379558
51538,0.146445872,0.491148295
51539,0.027030202,0.910147458
51540,0.02389077,0.381804852
51541,0.060465165,0.607959609
51542,0.044942015,0.163360855
51543,0.050145826,0.055285339
51544,0.191030883,0.890471285
51545,0.046271909,0.945585183
51546,0.141750488,0.05593741
51547,0.815101341,0.702034637
51548,0.035280872,0.742805843
51549,0.088707819,0.078350024
51550,0.061795269,0.744057295
51551,0.459759356,0.570856758
51552,0.011248044,0.043652397
51553,0.128769025,0.161410421
51554,0.100191742,0.042093508
51555,0.040190295,0.038887378
51556,0.649333197,0.821420852
51557,0.004943971,0.008989031
51558,0.068361027,0.589779314
51559,0.186486078,0.582599687
51560,0.11250276,0.180105417
51561,0.073842398,0.504542846
51562,0.109485136,0.216483153
51563,0.634791815,0.802485038
51564,0.030132416,0.082972898
51565,0.030617649,0.746690058
51566,0.013770309,0.063723868
51567,0.067743711,0.323450273
51568,0.554584222,0.792751277
51569,0.03653775,0.035546363
51570,0.877415445,0.918775801
51571,0.391629289,0.866652391
51572,0.125816507,0.283219633
51573,0.138451207,0.759056425
51574,0.038360688,0.118736988
51575,0.084982332,0.958169659
51576,0.131892103,0.923276161
51577,0.056677042,0.35639927
51578,0.534986262,0.780754881
51579,0.600236037,0.850890233
51580,0.090364928,0.817901185
51581,0.014849521,0.037708295
51582,0.051558587,0.631807961
51583,0.124600609,0.514953597
51584,0.170391927,0.544871496
51585,0.105935305,0.907147346
51586,0.83581916,0.943988458
51587,0.16796663,0.379508994
51588,0.046638743,0.087392043
51589,0.301657984,0.952690012
51590,0.182989144,0.883288643
51591,0.08883925,0.395535708
51592,0.022550876,0.15419178
51593,0.319813947,0.4446528
51594,0.003911682,0.511786108
51595,0.441475032,0.716326091
51596,0.097715034,0.276196756
51597,0.400322747,0.781001084
51598,0.093895253,0.277543762
51599,0.391314049,0.810696536
51600,0.147508692,0.436010576
51601,0.02927215,0.179469835
51602,0.007090779,0.032483459
51603,0.180868205,0.824061624
51604,0.801204048,0.927676103
51605,0.178737055,0.105857336
51606,0.05305661,0.149843896
51607,0.917773443,0.906159981
51608,0.172936841,0.630442762
51609,0.566643541,0.840513912
51610,0.043088006,0.213042629
51611,0.368696636,0.721766895
51612,0.569916853,0.920537152
51613,0.495295392,0.746438756
51614,0.007028869,0.023067909
51615,0.385754185,0.517483392
51616,0.073008491,0.830115975
51617,0.062729491,0.419088443
51618,0.070004553,0.133250217
51619,0.11347325,0.930369422
51620,0.151956432,0.636648713
51621,0.016400396,0.01309043
51622,0.53218222,0.884151237
51623,0.055935273,0.343918771
51624,0.178198015,0.650449387
51625,0.188385643,0.556360448
51626,0.202934028,0.970685592
51627,0.881152181,0.94140762
51628,0.044239488,0.126505946
51629,0.066905735,0.814536413
51630,0.158284169,0.192851853
51631,0.054996948,0.820131757
51632,0.235137912,0.043328748
51633,0.251402208,0.694670832
51634,0.017096798,0.011695061
51635,0.014575191,0.2062086
51636,0.349225057,0.62964463
51637,0.077051051,0.341162608
51638,0.033058033,0.31671466
51639,0.189989922,0.368492878
51640,0.23196259,0.582536909
51641,0.850405041,0.908576071
51642,0.271528696,0.40299601
51643,0.051169521,0.31782329
51644,0.149447038,0.36530956
51645,0.781765819,0.615650065
51646,0.099485969,0.595282155
51647,0.014632402,0.031356848
51648,0.388388238,0.456210372
51649,0.089818242,0.321720625
51650,0.293542638,0.964219219
51651,0.362253707,0.847228402
51652,0.090226036,0.808377394
51653,0.073735942,0.401228841
51654,0.241158027,0.202425216
51655,0.679622979,0.941258469
51656,0.126868059,0.394927903
51657,0.118041693,0.290511419
51658,0.006226908,0.013754444
51659,0.122191623,0.181254327
51660,0.063669079,0.038517112
51661,0.061544033,0.628531566
51662,0.193233849,0.932234
51663,0.259482482,0.816006024
51664,0.100729765,0.957483116
51665,0.126873436,0.697953127
51666,0.293225803,0.289702509
51667,0.721550802,0.927057029
51668,0.623236473,0.476172221
51669,0.259245926,0.392347614
51670,0.455621114,0.775821203
51671,0.205073668,0.215247079
51672,0.436420074,0.716743658
51673,0.017606751,0.069949296
51674,0.289458112,0.396403282
51675,0.065370931,0.658526561
51676,0.678655404,0.864742121
51677,0.053862945,0.286180879
51678,0.720366323,0.851825216
51679,0.102852562,0.264660021
51680,0.176752993,0.222743646
51681,0.021331852,0.882801577
51682,0.066590036,0.088500336
51683,0.117146162,0.526977034
51684,0.379003016,0.836013796
51685,0.066799614,0.654754052
51686,0.032401363,0.952269984
51687,0.030340778,0.096984127
51688,0.373930509,0.969937677
51689,0.176782873,0.202413211
51690,0.10303558,0.348873669
51691,0.097954196,0.116971829
51692,0.023839254,0.074512234
51693,0.06539007,0.1080475
51694,0.049489332,0.097925359
51695,0.054016045,0.548571299
51696,0.006007309,0.01051935
51697,0.02878725,0.115377541
51698,0.25514689,0.862546141
51699,0.080022074,0.153304945
51700,0.503668221,0.960968648
51701,0.466535621,0.803847417
51702,0.039893392,0.016535096
51703,0.926290526,0.976317214
51704,0.089117704,0.950853738
51705,0.20663632,0.214519387
51706,0.045720555,0.184077801
51707,0.031808805,0.004304627
51708,0.047222053,0.840978525
51709,0.089382066,0.543628325
51710,0.049241696,0.348978254
51711,0.200680107,0.14299313
51712,0.158940338,0.831603178
51713,0.020461477,0.189803086
51714,0.140077832,0.549671113
51715,0.041387818,0.419545881
51716,0.04945518,0.761668931
51717,0.736464034,0.943285556
51718,0.037327595,0.029485244
51719,0.057418106,0.054504969
51720,0.379698104,0.237027798
51721,0.358437136,0.822478115
51722,0.902848053,0.965150403
51723,0.632858013,0.675415769
51724,0.452245313,0.540188621
51725,0.073476737,0.207534582
51726,0.232896808,0.582067513
51727,0.533927495,0.817839234
51728,0.027221091,0.176442458
51729,0.605596126,0.848070974
51730,0.153199149,0.753586187
51731,0.079921344,0.205522196
51732,0.07456444,0.054348614
51733,0.36867852,0.780131883
51734,0.086358033,0.35986786
51735,0.089024424,0.484243573
51736,0.400539998,0.563414431
51737,0.236706969,0.740276194
51738,0.096756918,0.147360642
51739,0.636282886,0.927561033
51740,0.002436129,0.006380395
51741,0.037387636,0.116580497
51742,0.059933807,0.266155207
51743,0.118853749,0.575899679
51744,0.067882299,0.567697792
51745,0.618693177,0.666888953
51746,0.043655002,0.077653994
51747,0.160937799,0.283112141
51748,0.15876228,0.484123782
51749,0.185053471,0.162870067
51750,0.145373261,0.414467902
51751,0.052482157,0.202105719
51752,0.131689842,0.55588859
51753,0.096750871,0.948018167
51754,0.151800024,0.553564169
